"log.Lot.Area","Lot.Config","Neighborhood","Bldg.Type","Overall.Qual","Overall.Cond","Year.Built","Central.Air","Electrical","Gr.Liv.Area","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","SalePrice"
9.50174052379638,"Inside","Mitchel","1Fam",5,5,1969,"Y","SBrkr",1404,2,0,3,1,7,160000
7.29776828253138,"Inside","MeadowV","TwnhsE",4,4,1970,"Y","SBrkr",630,1,0,1,1,3,80000
7.33498187887181,"Inside","MeadowV","Twnhs",4,6,1970,"Y","SBrkr",1344,1,1,3,1,6,97000
7.70391020961631,"Inside","MeadowV","TwnhsE",4,4,1970,"Y","SBrkr",1092,1,1,3,1,6,88000
8.94754601503218,"Inside","Mitchel","1Fam",5,8,1972,"Y","SBrkr",796,1,0,2,1,4,131900
8.9497545251861,"Inside","Mitchel","1Fam",6,5,1993,"Y","SBrkr",1091,1,0,2,1,5,131250
9.11613957657736,"Corner","Mitchel","1Fam",5,6,1978,"Y","SBrkr",1110,1,0,1,1,4,165500
9.08023168662916,"Corner","Mitchel","1Fam",5,5,1985,"Y","SBrkr",833,1,0,3,1,5,112000
8.94494150776486,"Inside","Mitchel","1Fam",5,6,1992,"Y","SBrkr",883,1,0,2,1,5,149000
9.55499334068759,"Inside","Mitchel","1Fam",5,5,1993,"Y","SBrkr",1362,1,1,1,1,5,143000
9.25234566612121,"Inside","Mitchel","1Fam",5,5,1992,"Y","SBrkr",1287,1,1,3,1,6,130000
9.19207456316929,"Inside","Mitchel","1Fam",6,5,1977,"Y","SBrkr",1567,2,0,2,1,5,196000
9.25502688959859,"Inside","Mitchel","1Fam",5,7,1969,"Y","SBrkr",1632,1,1,4,1,7,173000
